Speaker,Emotion,File Name,Transcription
AhmedBeder,Neutral,AhmedBeder_Neutral_4.wav,لو المشرط اتهز في إيدك و إيديك اترعشت
AhmedBeder,Neutral,AhmedBeder_Neutral_6.wav,و حتخلصي مني بقي إزاي إن شاء الله
AhmedBeder,Happy,AhmedBeder_Happy_5.wav,بنتي ماتنطش يا عبد الهادي
AhmedBeder,Happy,AhmedBeder_Happy_8.wav,ووبااا شوفتي ماما سايبالك إيه
AhmedBeder,Happy,AhmedBeder_Happy_2.wav,وكان زمان و إنتي بتعملي النمرة بتاعتك وبتتشقلبي
AhmedBeder,Happy,AhmedBeder_Happy_7.wav,أنا عرفت مين اللي هيخرجه
AhmedBeder,Happy,AhmedBeder_Happy_3.wav,راحت ناطة من وسط الجمهور و لاطمة
AhmedBeder,Happy,AhmedBeder_Happy_1.wav,بنتي ماتتشقلبش يا عبد الهادي
AhmedBeder,Happy,AhmedBeder_Happy_6.wav,كانوا طلعت عيني 
AhmedBeder,Happy,AhmedBeder_Happy_4.wav,بنتي ماتتبهدلش يا عبد الهادي
AhmedBeder,Fearful,AhmedBeder_Fearful_3.wav,سمعتي ايه
AhmedBeder,Fearful,AhmedBeder_Fearful_1.wav,تيتا فين
AhmedBeder,Fearful,AhmedBeder_Fearful_2.wav,إقفلي الموضوع دا 
AhmedBeder,Fearful,AhmedBeder_Fearful_4.wav,ناوية تعملي ايه
NohaAbdin,Sad,NohaAbdin_Sad_1.wav,ماكنتش هقدر علي تربيته
NohaAbdin,Sad,NohaAbdin_Sad_4.wav,اللي إنت عايزه
NohaAbdin,Sad,NohaAbdin_Sad_2.wav,اللي حصل حصل
NohaAbdin,Sad,NohaAbdin_Sad_3.wav,حاضر
NohaAbdin,Angry,NohaAbdin_Angry_7.wav,اللف و الدوران دا ماينفعش معايا
NohaAbdin,Angry,NohaAbdin_Angry_8.wav,و انا سبت كل دا عشانك إنت
NohaAbdin,Angry,NohaAbdin_Angry_6.wav,و انت ماتنساش انا مين انا نوال صدقي مراتك
NohaAbdin,Angry,NohaAbdin_Angry_5.wav,انت بتقول ايه اتجننت في دماغك ولا ايه
NohaAbdin,Angry,NohaAbdin_Angry_2.wav,يعني انت موافق علي اللي هي بتقوله
NohaAbdin,Angry,NohaAbdin_Angry_3.wav,ما يروح ولا يولع بجاز وسخ انا مالي
NohaAbdin,Angry,NohaAbdin_Angry_10.wav,بكدبك انت انت اللي خليتني اعمل كدا
NohaAbdin,Angry,NohaAbdin_Angry_4.wav,انا عندي تصوير و مش فايئة انت قاعد صايع
NohaAbdin,Angry,NohaAbdin_Angry_1.wav,لما تبقي تفتكر نبقي نتحاسب
NohaAbdin,Angry,NohaAbdin_Angry_9.wav,يا اضمن حئي زي زيك يا كل واحد بئا يروح و يشوف حياته
NohaAbdin,Fearful,NohaAbdin_Fearful_1.wav,مارضاش يطلئني يا مروان
DiaaAbdulKhaleq,Surprised,DiaaAbdulKhaleq_Surprised_2.wav,معئولة
DiaaAbdulKhaleq,Surprised,DiaaAbdulKhaleq_Surprised_1.wav,تئتلني انا 
DiaaAbdulKhaleq,Angry,DiaaAbdulKhaleq_Angry_1.wav,يإما جاي تهزر معايا عالصبح
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_4.wav,هما جوا مع بعض
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_5.wav,شوية كدا وهتلاقيهم بيكلموكي عشان يأكدولك كلامي
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_1.wav,و انا لما ائول الواد دا يترمي في النيل و هو بيطلع في الروح
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_2.wav,انت فاكر نفسك في محكمة
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_3.wav,ديتك عندي صاحبك اللي عامل فيها السبع رجالة في بعض
DiaaAbdulKhaleq,Happy,DiaaAbdulKhaleq_Happy_1.wav,واضح ان في تحسن كبير في حالتك
DiaaAbdulKhaleq,Happy,DiaaAbdulKhaleq_Happy_2.wav,دانت الذاكرة رجعتلك اهو
